length_title, length_content,images,videos, keywords,onWeekend,Relevancy,positive_words,negative_words, title_subjectivity, title_sentiments,wasShared
16,248,5,1,9,No,0.022223947,0.7,0.3,0,0,NO
12,214,1,2,8,No,0.150272592,0.785714286,0.214285714,0.75,0.75,Yes
9,1228,4,1,9,No,0.022225073,0.621212121,0.378787879,0,0,Yes
11,589,3,0,8,No,0.025604215,0.617021277,0.382978723,0.5,0.5,Yes
8,550,1,0,7,No,0.171734141,0.727272727,0.272727273,0.416666667,0.25,NO
16,507,2,0,10,No,0.45402618,0.620689655,0.379310345,0.066666667,0.033333333,Yes
14,386,1,4,5,No,0.331741903,0.642857143,0.357142857,0,0,Yes
13,1283,5,2,6,No,0.033336333,0.627659574,0.372340426,1,0.8,Yes
11,222,0,0,6,No,0.033333855,1,0,0,0,NO
14,1269,1,0,9,No,0.022224452,0.881578947,0.118421053,0.525,0.3,Yes
9,300,19,1,8,No,0.025002,0.714285714,0.285714286,0,0,NO
11,570,2,0,8,No,0.02504641,0.620689655,0.379310345,0,0,Yes
10,727,1,0,6,No,0.200285666,0.701492537,0.298507463,0.625,0.5,Yes
9,519,11,1,8,No,0.025001633,0.8,0.2,0.75,0.8,NO
8,822,0,16,7,No,0.028596476,0.787878788,0.212121212,1,1,Yes
14,787,4,0,7,No,0.028575572,0.770833333,0.229166667,0.454545455,0.136363636,Yes
10,454,1,0,4,No,0.799999858,0.827586207,0.172413793,0,0,Yes
14,731,4,4,5,No,0.040000909,0.754098361,0.245901639,0,0,Yes
12,652,2,0,9,No,0.560448156,0.755555556,0.244444444,0,0,Yes
12,143,12,0,10,No,0.020002464,0.571428571,0.428571429,0.388888889,-0.173611111,Yes
15,322,5,1,9,No,0.022224793,0.7,0.3,0.5,0.5,NO
9,286,2,1,9,No,0.022280447,1,0,0,0,Yes
11,1082,3,2,10,No,0.020113252,0.672131148,0.327868852,0.5,0.5,Yes
12,780,0,16,8,No,0.151531708,0.819672131,0.180327869,0.6,0,Yes
10,985,1,0,5,No,0.040001041,0.591836735,0.408163265,0,0,NO
9,162,0,2,9,No,0.022229617,0.9,0.1,0.4,-0.4,Yes
13,456,2,6,8,No,0.025009029,0.296296296,0.703703704,0.416666667,-0.233333333,Yes
8,859,22,0,7,No,0.028574861,0.485714286,0.514285714,0.5,-0.5,Yes
8,535,9,0,6,No,0.033977283,0.952380952,0.047619048,0.15,0.5,Yes
11,1792,2,4,5,No,0.040004079,0.713114754,0.286885246,0.333333333,0.155555556,NO
9,232,15,0,8,No,0.025000557,0.538461538,0.461538462,0.666666667,0.1,Yes
12,313,0,1,7,No,0.028571968,0.583333333,0.416666667,0.975,-0.1,NO
8,410,1,2,5,No,0.040000871,0.789473684,0.210526316,0,0,NO
8,247,2,0,9,No,0.022243803,0.777777778,0.222222222,0,0,NO
14,426,10,2,10,No,0.02022359,0.576923077,0.423076923,0.6,-0.041666667,Yes
8,1489,2,0,6,No,0.615865053,0.730337079,0.269662921,0,0,Yes
9,1512,14,0,9,No,0.135284475,0.797297297,0.202702703,0.233333333,-0.025,Yes
12,566,16,1,8,No,0.221642399,0.92,0.08,0,0,Yes
14,635,2,0,9,No,0.022224038,0.757575758,0.242424242,0.55,0.25,NO
12,874,6,0,10,No,0.020637602,0.786885246,0.213114754,0.4,0.1,Yes
13,158,10,1,9,No,0.022223093,0.692307692,0.307692308,0.43452381,0.267857143,NO
12,828,6,1,10,No,0.249405684,0.490196078,0.509803922,0.333333333,-0.333333333,Yes
13,298,2,0,6,No,0.03333466,0.666666667,0.333333333,0,0,Yes
12,178,0,14,8,No,0.02500065,0.714285714,0.285714286,0,0,Yes
14,286,1,1,6,No,0.293476391,0.6,0.4,0,0,Yes
14,676,2,0,8,No,0.28463285,0.689655172,0.310344828,0.367857143,0.192857143,NO
11,562,4,1,4,No,0.050004352,0.692307692,0.307692308,0,0,NO
12,459,1,1,7,No,0.028575908,0.62962963,0.37037037,0.85,0.25,Yes
6,180,1,0,4,No,0.30029373,0.583333333,0.416666667,1,0,Yes
12,0,0,1,7,No,0.028974746,0,0,0,0,Yes
7,1377,4,1,9,No,0.022222676,0.571428571,0.428571429,0,0,NO
11,1034,2,0,10,No,0.020002218,0.633333333,0.366666667,1,-1,NO
14,936,4,0,9,No,0.022243293,0.646153846,0.353846154,0.4,0.1,Yes
11,967,3,2,8,No,0.025004244,0.674418605,0.325581395,0.4,0,NO
11,231,10,0,7,No,0.171723162,0.444444444,0.555555556,0.9,-0.6,Yes
10,189,0,14,7,No,0.028572183,0.5,0.5,0,0,Yes
12,895,1,22,6,No,0.033336174,0.701754386,0.298245614,0.2,-0.075,Yes
11,152,10,0,9,No,0.022242188,1,0,0.535714286,0.285714286,Yes
11,303,13,1,8,No,0.025001796,0.727272727,0.272727273,0.333333333,0.25,Yes
12,240,14,1,6,No,0.033334375,0.692307692,0.307692308,0.611111111,0.1875,Yes
10,563,1,0,5,No,0.238601549,0.72,0.28,0,0.1,Yes
13,329,2,0,8,No,0.025002243,0.6875,0.3125,0.333333333,-0.166666667,NO
12,814,16,0,6,No,0.033336546,0.727272727,0.272727273,0,0,Yes
10,230,0,0,7,No,0.028633574,0.818181818,0.181818182,0,0,Yes
8,209,3,13,9,No,0.022231398,0.846153846,0.153846154,0.066666667,0,Yes
12,686,2,1,5,No,0.040000943,0.652173913,0.347826087,0.4,-0.25,Yes
10,319,1,0,6,No,0.866205713,0.703703704,0.296296296,0.4,0.2,Yes
10,449,1,1,8,No,0.158824584,0.576923077,0.423076923,0,0,NO
9,239,1,0,4,No,0.050001516,0.666666667,0.333333333,0,0,Yes
7,110,0,2,6,No,0.033334437,0.833333333,0.166666667,0.2,0.2,Yes
10,435,1,1,9,No,0.243758039,0.653846154,0.346153846,0.642857143,0.214285714,Yes
9,734,21,0,5,No,0.041666176,0.985714286,0.014285714,0.408333333,0.191666667,Yes
8,233,2,0,6,No,0.033373678,0.714285714,0.285714286,0.642857143,0.214285714,Yes
9,246,2,0,3,No,0.066666673,0.842105263,0.157894737,0,0,NO
13,242,9,1,9,No,0.022222643,0.823529412,0.176470588,0.75,0.375,NO
12,395,1,0,9,No,0.022222509,0.428571429,0.571428571,0.3,0.25,NO
9,653,2,0,5,No,0.040000881,0.702702703,0.297297297,0.1,0,Yes
6,49,0,2,4,No,0.623885439,1,0,0.5,0.5,NO
16,755,1,0,8,No,0.02583171,0.466666667,0.533333333,0,0,NO
13,301,2,0,6,No,0.202389897,0.583333333,0.416666667,0,0,Yes
13,708,2,1,10,No,0.433478139,0.538461538,0.461538462,0.2,0.2,Yes
14,423,3,0,5,No,0.640124343,0.810810811,0.189189189,0.4,0.45,Yes
8,732,2,1,10,No,0.75751755,0.886363636,0.113636364,0.1,0.1,Yes
9,779,1,0,9,No,0.022222476,0.674418605,0.325581395,0,0,NO
9,0,2,24,5,No,0.040006097,0,0,0.35,0.225,NO
11,469,18,2,8,No,0.025059301,0.6875,0.3125,0,0,Yes
11,2141,10,6,5,No,0.040004086,0.670967742,0.329032258,0.727272727,0.318181818,Yes
8,89,0,2,7,No,0.029241836,1,0,0.633333333,0.412121212,Yes
10,835,1,0,8,No,0.025000811,0.75,0.25,0.5,0.5,Yes
12,431,2,0,7,No,0.738127386,0.583333333,0.416666667,0,0,Yes
10,118,1,0,8,No,0.025000734,0.636363636,0.363636364,0.333333333,0.083333333,Yes
11,259,1,0,4,No,0.050000891,0.181818182,0.818181818,0,0,NO
12,483,2,0,8,No,0.025252539,0.576923077,0.423076923,0,0,Yes
9,1319,17,0,5,No,0.040002369,0.523076923,0.476923077,0.1,0,NO
7,34,0,2,4,No,0.05278009,1,0,1,0,Yes
10,831,8,1,8,No,0.025540109,0.881355932,0.118644068,0.85,0.25,Yes
15,719,2,0,9,No,0.022223017,0.87755102,0.12244898,0.333333333,0.25,Yes
13,201,10,0,10,No,0.0200145,0.625,0.375,0.2875,0.0875,Yes
9,0,0,0,10,No,0.314956759,0,0,0,0,Yes
10,428,10,0,10,No,0.020292241,0.641025641,0.358974359,0,0,Yes
11,154,10,0,8,No,0.02500042,0.666666667,0.333333333,0.75,-0.15,Yes
13,303,1,0,9,No,0.02222248,0.538461538,0.461538462,0.05,-0.05,Yes
12,227,0,0,6,No,0.033334317,0.642857143,0.357142857,0.5,0.5,NO
8,249,5,2,9,No,0.022524328,0.764705882,0.235294118,0,0,Yes
13,353,1,1,8,No,0.025146048,0.75,0.25,0.85,0.25,NO
12,869,2,0,6,No,0.033333935,0.5,0.5,0,0,NO
7,488,2,3,6,No,0.033333664,0.421052632,0.578947368,0.5,-0.333333333,Yes
10,1351,1,25,4,No,0.050003365,0.559748428,0.440251572,0.5,0.0625,Yes
11,501,2,1,4,No,0.050006768,0.655172414,0.344827586,0.375,-0.125,Yes
11,573,3,0,5,No,0.040001427,0.694444444,0.305555556,0,0,Yes
10,318,2,4,7,No,0.028585158,0.666666667,0.333333333,0.25,0.25,Yes
15,906,20,0,9,No,0.022491029,0.753846154,0.246153846,0,0,Yes
9,209,0,1,4,No,0.050008335,0.666666667,0.333333333,1,-0.5,Yes
7,178,21,0,7,No,0.028571872,0.5,0.5,0.4,-0.2,Yes
10,745,2,0,3,No,0.066668203,0.5,0.5,0.4,0.8,NO
11,430,1,1,7,No,0.171657883,0.7,0.3,0.5,-0.5,Yes
9,2873,11,0,9,No,0.022273709,0.547619048,0.452380952,0.5,0.3,Yes
10,111,0,1,3,No,0.066667014,1,0,0.5,0.5,Yes
8,401,1,0,8,No,0.443969067,0.846153846,0.153846154,0.454545455,0.136363636,Yes
12,904,8,1,9,No,0.255962474,0.717948718,0.282051282,0.5,-0.25,NO
12,1004,3,3,9,No,0.022265208,0.68,0.32,0.366666667,0.025,NO
13,882,1,0,3,Yes,0.733333137,0.901960784,0.098039216,0,0,Yes
11,0,25,0,10,Yes,0.020006877,0,0,0.5,0.5,Yes
11,583,6,0,9,Yes,0.022228245,0.833333333,0.166666667,0.5,0.5,Yes
10,295,19,1,8,Yes,0.02544918,0.588235294,0.411764706,0.3,-0.2,Yes
11,321,1,1,10,Yes,0.020021093,1,0,0,0,Yes
10,652,2,0,6,Yes,0.19981451,0.56,0.44,0,0,Yes
14,1314,1,15,6,Yes,0.200050044,0.757281553,0.242718447,0.6,-0.2,Yes
10,207,13,0,6,Yes,0.033334227,0.833333333,0.166666667,0.5,0.25,Yes
14,606,10,3,9,Yes,0.022222917,0.821428571,0.178571429,0.5,0.5,Yes
9,522,11,0,9,Yes,0.421268497,0.605263158,0.394736842,0,0,Yes
10,499,15,1,7,Yes,0.028815475,0.613636364,0.386363636,0,0,Yes
13,166,1,2,7,Yes,0.029493872,0.727272727,0.272727273,1,0.6,Yes
14,292,2,2,7,Yes,0.1690508,0.705882353,0.294117647,0,0,Yes
14,431,4,2,7,Yes,0.028574827,0.583333333,0.416666667,0,0,Yes
12,261,2,0,9,Yes,0.022499735,0.588235294,0.411764706,0.535714286,0.285714286,Yes
11,1015,1,1,5,Yes,0.040003116,0.473684211,0.526315789,0.1,-0.1,NO
8,432,7,8,7,Yes,0.028572198,0.7,0.3,0,0,Yes
8,1056,1,0,9,Yes,0.022263241,0.673913043,0.326086957,0.166666667,0,Yes
9,785,1,0,7,Yes,0.028574841,0.723404255,0.276595745,0,0,Yes
10,952,3,0,5,Yes,0.839999897,0.9,0.1,0,0,Yes
12,1039,2,5,9,Yes,0.132941805,0.625,0.375,0.3,0.1,Yes
10,508,3,0,8,Yes,0.222724008,0.727272727,0.272727273,0.575,-0.15,Yes
8,1378,13,0,8,Yes,0.025404042,0.830508475,0.169491525,0.9,0.4,Yes
11,246,23,0,10,Yes,0.020035972,0.875,0.125,1,0.5,Yes
9,1299,1,0,5,Yes,0.839999897,0.806451613,0.193548387,0.65,0,Yes
15,379,2,2,7,Yes,0.028640157,0.65625,0.34375,1,-0.5,Yes
9,470,1,3,5,Yes,0.04000076,0,1,0,0,Yes
10,489,12,0,7,Yes,0.028678991,0.722222222,0.277777778,0,0,Yes
12,421,2,1,10,Yes,0.020005601,0.952380952,0.047619048,0.125,0,Yes
9,586,3,1,10,Yes,0.324507471,0.71875,0.28125,0,0,Yes
7,498,1,0,9,Yes,0.249287307,0.793103448,0.206896552,0.125,0,Yes
14,461,1,0,9,Yes,0.022223519,0.666666667,0.333333333,0.3,-0.1,Yes
11,0,17,0,7,Yes,0.028573495,0,0,0,0,Yes
14,836,8,1,4,Yes,0.050003305,0.62295082,0.37704918,0.316666667,0.075,Yes
14,760,3,1,10,Yes,0.020083394,0.553191489,0.446808511,0.5,0.136363636,Yes
11,355,1,0,7,Yes,0.028572717,0.9,0.1,0.6,0.5,Yes
8,621,13,1,5,Yes,0.040690091,0.651162791,0.348837209,0.65,-0.5,Yes
11,454,18,0,8,Yes,0.025550755,0.611111111,0.388888889,0.55,0.1375,Yes
11,349,1,0,6,Yes,0.033338144,0.285714286,0.714285714,0,0,Yes
13,603,15,0,6,Yes,0.033339794,0.631578947,0.368421053,0,0,Yes
8,215,14,2,10,Yes,0.020006586,0.222222222,0.777777778,0,0,Yes
10,773,28,0,9,Yes,0.675303797,0.840909091,0.159090909,0,0,Yes
12,232,16,2,8,Yes,0.025160232,0.4,0.6,0.05,0.2,Yes
13,325,1,0,10,Yes,0.020077212,0.833333333,0.166666667,0,0,Yes
10,154,1,1,6,No,0.033339952,0.5,0.5,1,0.5,Yes
16,719,10,1,7,No,0.028573224,0.518072289,0.481927711,0.4,-0.4,NO
10,1096,5,0,10,No,0.020066305,0.56626506,0.43373494,0.833333333,0.166666667,Yes
13,643,2,2,5,No,0.040000694,0.571428571,0.428571429,0.5,0.5,NO
12,315,1,0,7,No,0.028646269,0.727272727,0.272727273,0,0,Yes
11,349,1,0,8,No,0.025084552,0.714285714,0.285714286,0,0,Yes
9,311,2,0,7,No,0.028614697,0.692307692,0.307692308,0.5,0.5,Yes
14,893,1,0,7,No,0.028605606,0.785714286,0.214285714,0.477272727,0.318181818,Yes
12,349,3,0,10,No,0.089588063,0.837837838,0.162162162,0.166666667,0.166666667,Yes
10,354,1,0,5,No,0.040001031,0.636363636,0.363636364,0,0,Yes
12,275,0,1,8,No,0.025334679,0.666666667,0.333333333,0,0,Yes
11,268,1,0,7,No,0.028572579,0.923076923,0.076923077,0,0,NO
16,1012,3,11,5,No,0.040000453,0.647058824,0.352941176,0.05,-0.075,NO
10,585,1,2,5,No,0.040000982,0.323529412,0.676470588,1,-0.875,Yes
11,388,1,0,8,No,0.025015305,0.476190476,0.523809524,0.7,-0.4,Yes
10,321,1,0,5,No,0.39271325,0.75,0.25,0.066666667,0.033333333,Yes
16,5553,6,1,5,No,0.040000755,0.776315789,0.223684211,0.5,0.25,Yes
11,534,1,0,3,No,0.40067224,0.611111111,0.388888889,0.288888889,-0.155555556,Yes
13,180,20,0,7,No,0.02857175,0.875,0.125,0,0,Yes
13,236,1,0,9,No,0.02261161,0.416666667,0.583333333,0.4,-0.2,Yes
11,277,1,1,6,No,0.033334315,0.75,0.25,0,0,NO
7,53,0,2,4,No,0.052831603,0.666666667,0.333333333,0,0,Yes
9,1401,1,0,10,No,0.020639565,0.688888889,0.311111111,0,0,Yes
11,454,3,1,10,No,0.134841153,0.727272727,0.272727273,0.333333333,0.25,Yes
9,981,1,0,7,No,0.885710204,0.847222222,0.152777778,0,0,Yes
11,465,1,0,7,No,0.203236746,0.761904762,0.238095238,0,0,Yes
12,2049,23,0,6,No,0.4774687,0.654929577,0.345070423,0.55,-0.05,Yes
9,439,2,1,8,No,0.52449079,0.8,0.2,0.454545455,0.136363636,Yes
9,639,1,0,9,No,0.803300574,0.795454545,0.204545455,0,0,Yes
16,664,1,0,8,No,0.025167924,0.787878788,0.212121212,0,0,NO
9,1027,1,0,7,No,0.885710767,0.655172414,0.344827586,0.2,-0.1,Yes
9,214,1,0,6,No,0.033521873,0.875,0.125,0,0,Yes
11,605,1,1,5,No,0.350031599,0.744186047,0.255813953,0,0,Yes
13,1163,2,0,6,No,0.033333931,0.535714286,0.464285714,0,0,NO
13,293,1,1,6,No,0.197442966,0.571428571,0.428571429,0.4,-0.4,NO
12,923,2,0,9,No,0.022227869,0.62745098,0.37254902,0.7,-0.4,NO
11,505,1,1,9,No,0.02222396,0.619047619,0.380952381,0.454545455,0.136363636,Yes
11,153,0,1,7,No,0.735061931,0.5,0.5,0,0,Yes
9,441,21,0,10,No,0.181324272,0.37704918,0.62295082,0.1,0.2,Yes
10,617,1,0,4,No,0.050004726,0.607142857,0.392857143,0,0,NO
13,787,1,1,9,No,0.133452151,0.787234043,0.212765957,0.3875,-0.1,Yes
10,655,14,2,8,No,0.025018116,0.616666667,0.383333333,0.55,-0.4,Yes
12,1024,3,0,6,No,0.033333914,0.509090909,0.490909091,0,0,Yes
10,315,21,2,9,No,0.022237653,0.692307692,0.307692308,0.7,0.7,Yes
14,326,16,0,7,No,0.028572059,0.8,0.2,0.35,0.3,Yes
14,208,1,0,5,No,0.040000101,0.8,0.2,0,0,Yes
13,625,1,0,8,No,0.27488876,0.722222222,0.277777778,0.5,0,Yes
13,296,1,0,5,No,0.839999064,0.95,0.05,0.0625,0,Yes
9,200,15,0,9,No,0.022222819,0.769230769,0.230769231,0.5,0.5,Yes
11,287,1,0,9,No,0.022270718,0.833333333,0.166666667,0.477272727,0.068181818,Yes
10,811,3,0,5,No,0.040001548,0.463414634,0.536585366,0,0,Yes
10,842,4,0,4,No,0.050007112,0.575,0.425,0.7,-0.5,NO
11,1767,13,2,10,No,0.020452459,0.638655462,0.361344538,0.7,-0.15,Yes
12,831,12,0,6,No,0.034613422,0.566666667,0.433333333,0,0,Yes
9,181,20,0,6,No,0.033335934,0.818181818,0.181818182,0.7,0.366666667,Yes
12,367,0,0,4,No,0.050000033,0.647058824,0.352941176,0.1875,0,NO
9,281,1,1,8,No,0.025002567,0.714285714,0.285714286,0,0,NO
12,196,1,2,6,No,0.034453674,0.857142857,0.142857143,1,0.5,Yes
9,1078,1,25,7,No,0.02992419,0.52173913,0.47826087,0,0,Yes
12,667,1,3,5,No,0.040000357,0.7,0.3,0,0,NO
13,1555,5,8,7,No,0.028572309,0.744680851,0.255319149,0.2,0.05,NO
14,264,2,0,4,No,0.524067989,0.6,0.4,0.527272727,0.001515152,Yes
11,409,13,0,4,No,0.051681369,0.733333333,0.266666667,0,0,Yes
12,703,15,1,7,No,0.028577632,0.966666667,0.033333333,0.333333333,0.25,Yes
10,628,1,0,5,No,0.040002394,0.47826087,0.52173913,0,0,NO
10,922,2,8,6,No,0.226432938,0.733333333,0.266666667,0.725,0.6,NO
13,276,2,0,4,No,0.537719128,0.736842105,0.263157895,0,0,Yes
12,146,0,0,5,No,0.041496046,0.454545455,0.545454545,0.1,0,Yes
11,336,1,3,6,No,0.033337769,0.64,0.36,0.2,0.1,Yes
11,109,0,2,10,No,0.281429002,1,0,0,0,Yes
10,1210,3,2,5,No,0.040004088,0.597014925,0.402985075,0,0,NO
15,138,3,0,9,No,0.022322802,0.583333333,0.416666667,0.4,-0.4,Yes
13,249,1,2,7,No,0.736005027,0.307692308,0.692307692,0,0,NO
12,399,1,2,7,No,0.028585886,0.636363636,0.363636364,0.25,-0.25,NO
10,894,1,0,6,No,0.535541606,0.75,0.25,0.3,0.25,Yes
12,342,1,2,7,No,0.029140341,0.736842105,0.263157895,0.454545455,0.136363636,Yes
15,677,1,0,6,No,0.866636774,0.694444444,0.305555556,0.1,0.2,Yes
13,292,0,1,10,No,0.020932629,0.692307692,0.307692308,0.7,-0.4,Yes
9,640,4,0,3,No,0.066668203,0.333333333,0.666666667,1,0,Yes
13,777,28,1,8,No,0.025771151,0.744186047,0.255813953,1,0.5,Yes
8,179,0,1,5,No,0.040009268,0.636363636,0.363636364,0.454545455,0.136363636,NO
10,333,1,0,7,No,0.028690794,0.733333333,0.266666667,0,0,Yes
14,354,22,2,5,No,0.040004086,0.565217391,0.434782609,0.75,0,Yes
10,709,23,1,5,No,0.040004088,0.62,0.38,1,-0.5,Yes
13,480,23,0,5,No,0.040004087,0.6,0.4,0,0,Yes
12,541,1,1,7,No,0.028572641,0.6,0.4,0,0,Yes
9,752,2,2,5,No,0.040004086,0.561403509,0.438596491,0,0,Yes
12,910,3,2,8,No,0.025001816,0.631578947,0.368421053,0.066666667,0,NO
12,483,10,2,9,No,0.022254538,0.413793103,0.586206897,0.1,0.3,Yes
12,394,7,1,8,No,0.025002053,0.916666667,0.083333333,0.55,0.475,Yes
14,329,0,2,6,No,0.033333956,0.869565217,0.130434783,0.393939394,0.193181818,NO
8,974,7,0,10,No,0.305520838,0.584615385,0.415384615,0,0,Yes
14,668,1,0,9,No,0.131700057,0.558823529,0.441176471,0.5,0.0625,NO
7,689,1,1,6,No,0.033337389,0.525,0.475,0,0,Yes
12,205,20,1,8,No,0.025540423,0.571428571,0.428571429,0.5,0.5,Yes
6,39,0,2,4,No,0.601681506,0.333333333,0.666666667,0.0625,-0.1125,Yes
10,301,3,1,4,No,0.05006313,0.5,0.5,0,0,Yes
11,1405,2,0,6,No,0.866628881,0.789473684,0.210526316,0.54,0.16,Yes
12,537,1,2,9,No,0.022226231,0.65,0.35,0.5,0,NO
12,144,1,0,10,No,0.126541967,0.357142857,0.642857143,0.25,0.233333333,NO
13,1159,11,0,7,No,0.028572413,0.726190476,0.273809524,0.727272727,0.068181818,Yes
9,1078,5,1,10,No,0.198153745,0.731343284,0.268656716,0.54,0.16,Yes
10,539,4,2,6,No,0.033336495,0.590909091,0.409090909,0,0,NO
11,546,10,1,7,No,0.028614759,0.692307692,0.307692308,0,0,Yes
12,357,1,0,6,No,0.033368172,0.733333333,0.266666667,0,0,NO
11,494,8,0,6,No,0.199997576,0.636363636,0.363636364,0.454545455,0.136363636,Yes
7,270,14,0,8,No,0.025253101,0.909090909,0.090909091,0.5,0.4,Yes
15,731,0,15,7,No,0.028572419,0.653846154,0.346153846,0.4,0.1,Yes
13,265,1,3,4,No,0.050000754,0.277777778,0.722222222,0.7,0.15,NO
13,249,1,0,5,No,0.040005408,0.733333333,0.266666667,0,0,Yes
11,172,0,1,9,No,0.022240204,0.5,0.5,0.625,0,Yes
11,534,2,0,10,No,0.718766982,0.72972973,0.27027027,0.454545455,0.136363636,NO
11,318,6,0,8,No,0.025988823,0.636363636,0.363636364,0.6,0.225,NO
10,1267,2,0,7,No,0.028574838,0.623529412,0.376470588,0,0,Yes
9,385,1,3,5,No,0.171409381,0.464285714,0.535714286,0,0,Yes
12,1914,9,1,9,No,0.022224662,0.678082192,0.321917808,0.3,1,Yes
12,302,1,1,10,No,0.020004586,0.705882353,0.294117647,0.227272727,0.068181818,Yes
10,402,2,0,3,No,0.731384477,0.583333333,0.416666667,0,0,NO
12,275,1,1,8,No,0.025036221,0.583333333,0.416666667,0,0,Yes
12,1189,3,1,7,No,0.028831147,0.685714286,0.314285714,0.333333333,0.25,Yes
8,399,2,0,10,No,0.282094081,0.785714286,0.214285714,0,0,Yes
10,701,1,1,6,No,0.198463835,0.341463415,0.658536585,0,0,NO
10,142,23,2,9,No,0.022254893,0.642857143,0.357142857,1,-1,Yes
11,335,2,0,10,No,0.020005847,0.7,0.3,0,0,Yes
11,317,1,0,6,No,0.033334186,0.529411765,0.470588235,0,0,NO
8,231,1,0,8,No,0.025000431,0.458333333,0.541666667,0.4,-0.4,Yes
12,1447,4,9,7,No,0.028630864,0.786516854,0.213483146,0,0,NO
8,436,1,0,8,No,0.779358025,0.914285714,0.085714286,0.5,0.5,Yes
12,468,3,0,9,No,0.022226036,0.352941176,0.647058824,0.2,0.1,Yes
11,614,1,0,8,No,0.396490713,0.702702703,0.297297297,0.454545455,0.136363636,NO
9,937,1,0,10,No,0.919980978,0.861111111,0.138888889,0.95,0.75,Yes
12,256,6,0,6,No,0.033341369,0.695652174,0.304347826,1,1,Yes
10,476,1,0,10,No,0.021160817,0.755555556,0.244444444,0,0,Yes
11,382,1,1,10,No,0.020349923,0.5,0.5,0.75,0.333333333,Yes
12,327,1,0,10,No,0.020001111,0.571428571,0.428571429,0,0,Yes
17,194,0,5,8,No,0.025069195,0.818181818,0.181818182,0.1,0.05,Yes
8,344,1,3,10,No,0.020000357,0.590909091,0.409090909,0.2,0.05,Yes
12,912,3,2,10,No,0.020171523,0.658536585,0.341463415,0,0,NO
8,592,1,3,6,No,0.033343046,0.517241379,0.482758621,0,0,Yes
11,367,1,1,6,No,0.52187633,0.842105263,0.157894737,0.454545455,0.136363636,NO
12,1429,7,0,6,No,0.033336333,0.702702703,0.297297297,0.833333333,0.433333333,NO
11,297,1,0,7,No,0.028938986,0.705882353,0.294117647,0,0,Yes
12,501,1,0,8,No,0.025241653,0.642857143,0.357142857,0,0,NO
15,422,2,0,4,No,0.799847301,0.736842105,0.263157895,0.333333333,0.25,Yes
8,217,2,1,7,No,0.885074653,0.6,0.4,0,0,NO
11,1036,3,5,7,No,0.028573503,0.704225352,0.295774648,0.288888889,-0.155555556,NO
10,210,8,1,10,No,0.020015587,0.571428571,0.428571429,0,0,NO
9,269,13,1,9,No,0.022223359,0.8,0.2,0.7,0.5,Yes
10,614,1,2,6,No,0.033334115,0.5,0.5,0.8,0.05,NO
13,250,1,2,6,No,0.033335689,0.761904762,0.238095238,0.2875,0.0375,NO
13,239,1,0,6,No,0.03353883,0.625,0.375,0.454545455,0.136363636,NO
10,360,1,0,6,No,0.7001354,0.333333333,0.666666667,0.5,0.416666667,NO
10,718,1,0,7,No,0.602012155,0.571428571,0.428571429,0.5,-0.1875,Yes
9,238,20,0,7,No,0.028571595,0.909090909,0.090909091,0,0,Yes
12,501,1,0,8,No,0.275381084,0.653846154,0.346153846,0,0,Yes
13,591,1,0,5,No,0.839998397,0.848484848,0.151515152,0,0,NO
12,1872,15,3,5,No,0.040004086,0.652173913,0.347826087,0,0,Yes
14,1105,11,1,5,No,0.040004087,0.571428571,0.428571429,0.5,0.2,Yes
12,1532,4,0,10,No,0.020004799,0.608695652,0.391304348,0.9,-0.5,Yes
11,562,2,1,10,No,0.020001809,0.764705882,0.235294118,0,0,Yes
13,302,1,0,6,No,0.033337267,0.777777778,0.222222222,0.233333333,-0.2,NO
9,1100,1,0,7,No,0.029531809,0.820224719,0.179775281,0.45,0.3,Yes
11,246,13,0,9,No,0.244859616,0.363636364,0.636363636,0,0,Yes
12,398,1,0,8,No,0.026271808,0.7,0.3,0.633333333,-0.3,Yes
14,590,31,1,8,No,0.025036047,0.735294118,0.264705882,0.7,-0.4,Yes
13,483,23,1,8,No,0.025002874,0.647058824,0.352941176,0.35,0.1,NO
11,369,0,3,4,No,0.050000499,0.642857143,0.357142857,0.75,-0.25,Yes
13,400,2,20,5,No,0.040000971,0.526315789,0.473684211,0.3,0,NO
12,288,2,1,5,No,0.040000179,0.8,0.2,0.5,0.15625,Yes
12,646,2,1,7,No,0.02857742,0.710526316,0.289473684,0.320833333,-0.145833333,Yes
8,405,1,0,5,No,0.040000525,0.642857143,0.357142857,0,0,Yes
10,1394,2,0,7,No,0.17246473,0.82278481,0.17721519,0,0,Yes
9,108,0,2,7,No,0.028572198,0.4,0.6,1,-0.416666667,Yes
11,922,3,1,9,No,0.0224621,0.75,0.25,0.5,-0.05,Yes
5,40,0,2,3,No,0.319587674,0.625,0.375,0,0,Yes
12,457,2,1,9,No,0.022256187,0.692307692,0.307692308,0,0,Yes
10,915,1,0,7,No,0.028572586,0.605633803,0.394366197,0.45,-0.2,NO
6,393,23,0,5,No,0.040004087,0.777777778,0.222222222,0,0,NO
14,246,2,1,10,No,0.020016573,0.684210526,0.315789474,0.366666667,-0.075,Yes
10,728,10,0,10,No,0.020266673,0.97826087,0.02173913,0.3,1,Yes
11,739,1,0,10,No,0.321889106,0.745454545,0.254545455,0,0,Yes
13,116,0,2,9,No,0.022222848,0.6,0.4,0.2,-0.2,Yes
